"y","EAR_6","EAR_5","EAR_4","EAR_3","EAR_2","EAR_1","EAR0","EAR1","EAR2","EAR3","EAR4","EAR5","EAR6"
"1","0.25558012331076874","0.2536769074495949","0.2235265400033734","0.14731537916269527","0.12638498361709","0.12464330733561728","0.13838680773412387","0.19164602547643236","0.22253869917865535","0.2432473935207182","0.23711136796187945","0.2471355850382796","0.2428451625465093"
"1","0.28399789002599274","0.27507500739788965","0.20056890810453548","0.14511070777188947","0.14100725910926734","0.14267562141648107","0.17415349368373229","0.1826356366042892","0.21467192298089","0.2456033686091385","0.26544557149528797","0.26544557149528797","0.26544557149528797"
"1","0.2912921549985216","0.2967981093725847","0.29101077542681986","0.2499347005711897","0.15625084042284298","0.15684696557589545","0.20395673934224487","0.24153345537832205","0.2871404461399492","0.2635308942105047","0.2820878927987167","0.2593211894360613","0.2687410363607398"
"1","0.30105518295229633","0.3018041046235759","0.27492850505614874","0.2918681184946126","0.1830775773429434","0.17302059850828588","0.20703786385317066","0.2550651583672821","0.2730879065825196","0.25460801158240154","0.2647991536983282","0.2647991536983282","0.27755481588360875"
"1","0.2586813208621398","0.2490541808326648","0.1736735479294621","0.14613697358350242","0.1168779224416706","0.14100725910926734","0.1542067055809599","0.18845162703305712","0.2188253664771524","0.23713958828623485","0.2275543555898645","0.2282928359337204","0.23699329354964066"
"1","0.37073722007570303","0.36203948107147066","0.3367300917101859","0.26455871788203056","0.1681177681693512","0.16998960113662592","0.17079406982964287","0.18905104466037698","0.20596441734445914","0.21535490473591395","0.2101690772095736","0.2275543555898645","0.2288628684156564"
"1","0.3376400902001366","0.2121024892527765","0.19651678560450356","0.20424262953749586","0.18772061408081486","0.18832347770598226","0.1834473795995368","0.17889560122226386","0.17932158507045873","0.20203912809970254","0.2733082612523378","0.2904552568460619","0.29955159992557184"
"1","0.28153237421795874","0.2635308942105047","0.27260949158985565","0.2550651583672821","0.16461504255897302","0.2015579887965331","0.16127500486207408","0.2061543243554904","0.3026999982609148","0.33509356467671725","0.341838498242636","0.3348898824385881","0.3446956461866152"
"1","0.2730879065825196","0.24530839626806314","0.19489354875156809","0.17294375011713264","0.1852810425426672","0.15683938491138666","0.18864680061710334","0.2786259181059572","0.2873197839815147","0.30105518295229633","0.2904552568460619","0.3018041046235759","0.2964345464984152"
"1","0.27260949158985565","0.28153237421795874","0.2914364645478586","0.2072123602382261","0.19916823044793447","0.17697821414301518","0.17169377258318164","0.19668614374752624","0.24214719805311974","0.2349577216673427","0.2548271390526803","0.2632928748959029","0.26418670980981"
"1","0.25931545060605155","0.2821665039618705","0.1830775773429434","0.17694946756141353","0.12460683208263384","0.11527839804913947","0.16838049190726875","0.1878083834446708","0.2240776048001097","0.24678074531114186","0.2753579665233478","0.2753579665233478","0.2755626348000605"
"1","0.2635308942105047","0.2372157185618235","0.1553396007564063","0.1444752539312049","0.14393298970246873","0.15247212751615302","0.15330038789741907","0.1885618794026062","0.2185021796047817","0.2282928359337204","0.24153345537832205","0.2461635439469623","0.22150378432957407"
"1","0.2721987561443916","0.2582176101382503","0.21783516443790374","0.15511105541582032","0.15971735824506236","0.14481135941368162","0.18474133139011606","0.1936051824217082","0.2455294142030505","0.2455294142030505","0.2635308942105047","0.2635308942105047","0.2550864265750654"
"1","0.29955159992557184","0.2932511777299591","0.28153237421795874","0.24099747416534054","0.17459629347386638","0.1638671258036787","0.18401856814756198","0.2192406599486376","0.2461635439469623","0.26416502395441643","0.26416502395441643","0.2658404736737501","0.2829622372461239"
"1","0.3495137495384885","0.365932364496904","0.21303843029415606","0.183603039612142","0.20036917376735264","0.18602627444583766","0.2268044597945134","0.26412725227165146","0.30529922516079244","0.316569036098106","0.3339979392722651","0.3316194923707273","0.3466837592696343"
"1","0.3497691623537164","0.2360753116976065","0.2298394092993005","0.19411366404815555","0.21591177229909111","0.18614464640656114","0.1588424669288832","0.18801773297139826","0.2637306679963176","0.3252243049647294","0.31715305449243913","0.3523754494514686","0.3713375383143739"
"1","0.3644451670365441","0.34574535233368936","0.34366128999083817","0.3552385255032733","0.19810041753027444","0.1964990804351752","0.16188965242649914","0.1758981418034885","0.2495528648291455","0.3070733472199076","0.34717733482128554","0.3356143911636878","0.3441197838886351"
"1","0.3340949639552261","0.3282794118266309","0.3155317320747457","0.1931618183571185","0.13729473505143666","0.15570646159757912","0.1839761326611045","0.21834162324862436","0.2504722612140462","0.2456033686091385","0.2455119437537287","0.25453194003771","0.24953274682474896"
"0","0.2282928359337204","0.2315147455822679","0.2276836489468443","0.232262007084357","0.2403002267062477","0.2403002267062477","0.22333912445625387","0.22848837526031096","0.2383919155027511","0.24213760871918466","0.2403741811123357","0.232280540250852","0.2499203567934437"
"0","0.2858435687678001","0.28639908734855796","0.2858435687678001","0.2588432394215468","0.2676042034902429","0.2724537768386078","0.2724537768386078","0.2682383332341547","0.2681597220710009","0.2730092954193657","0.2730092954193657","0.2674136061324192","0.2645648277839264"
"0","0.2817833433536782","0.2717093741959849","0.27180505487867584","0.27172541167211955","0.272439588913189","0.27172541167211955","0.2580686994245244","0.2807336263072473","0.2741143867760741","0.2662791732849161","0.2544522968311537","0.2544522968311537","0.2681513492016419"
"0","0.2692248304131684","0.2717093741959849","0.27180505487867584","0.28399789002599274","0.26781481125823303","0.2807336263072473","0.2627011595608572","0.2627011595608572","0.2627011595608572","0.2763458666632568","0.2734002095350046","0.2836202228789209","0.2817833433536782"
"0","0.25514012680016224","0.2471355850382796","0.22914720282982595","0.2322476156269855","0.2209319471777348","0.22330501890363888","0.23345086789601074","0.2475180458939219","0.2273756440301275","0.2483478869371515","0.2255445565803519","0.2372512456649552","0.2529333527488693"
"0","0.2681597220710009","0.26400930920316856","0.2536769074495949","0.2705151606299332","0.2672045340288235","0.2721795607697183","0.26755027756820216","0.2721795607697183","0.26315530865845593","0.2668580875516612","0.262599790077698","0.26755027756820216","0.26755027756820216"
"0","0.2763458666632568","0.2590727518222909","0.277003451094743","0.28064829430022264","0.276920686139697","0.2681597220710009","0.26400930920316856","0.2536769074495949","0.2705151606299332","0.2672045340288235","0.2721795607697183","0.26755027756820216","0.2721795607697183"
"0","0.25","0.2700660264864253","0.266775398851316","0.2545408117845809","0.2590727518222909","0.2582816514007204","0.2499203567934437","0.2544522968311537","0.2717509102088066","0.2621549438601787","0.2563885001657497","0.2609874291070743","0.270154844331474"
"0","0.2429191169525973","0.2366065315749474","0.25173451397960417","0.2461366900953539","0.2505856313634049","0.25055448653735546","0.2455294142030505","0.2462379026436517","0.2474440914878339","0.25176804517461243","0.2499203567934437","0.25558012331076874","0.24107142857142855"
"0","0.27935943209488245","0.26664730051276536","0.2829572219070195","0.282173578977649","0.2786782489576281","0.2843304666656626","0.2650506263591186","0.2845075982765173","0.2745014858771587","0.2751590703086449","0.2829572219070195","0.28412632181483577","0.26565840043600786"
"0","0.3246849611491474","0.3428835380855346","0.3271430522127912","0.3423738493083361","0.34825795248678604","0.3396381832890449","0.3245422894946917","0.3396157161220865","0.3294977468195869","0.3210858461153379","0.33270945018392944","0.3337876628747601","0.3490460949905696"
"0","0.2858435687678001","0.28639908734855796","0.2858435687678001","0.2588432394215468","0.2676042034902429","0.2724537768386078","0.2724537768386078","0.2682383332341547","0.2681597220710009","0.2730092954193657","0.2730092954193657","0.2674136061324192","0.2645648277839264"
"0","0.35162397923049593","0.3704494593109721","0.38011289023425626","0.3415165829518404","0.3874831825278338","0.36140570025979146","0.36140570025979146","0.3878883456547682","0.3777558711411624","0.3795172215124176","0.36106695102088027","0.3620390641169104","0.3649299531568212"
"0","0.2517964566126789","0.25103013688769543","0.23233596149044503","0.2241463412252505","0.22762262119548424","0.21857044521040145","0.23583114219338866","0.2454625132620929","0.22762262119548424","0.2455294142030505","0.2456033686091385","0.2364772382179677","0.24482797922757976"
"0","0.25176804517461243","0.2533060156381636","0.2593987580023047","0.2839371239818779","0.2608955850722147","0.2616450135385605","0.25173451397960417","0.3039950946109513","0.3251775601116266","0.3349429492216054","0.3257536257726604","0.3226828479734544","0.31443006253530403"
"0","0.2724537768386078","0.2682383332341547","0.2681597220710009","0.2730092954193657","0.2730092954193657","0.2674136061324192","0.2645648277839264","0.2785466207565671","0.2832172579403401","0.2801725553734372","0.2779911021758092","0.2866654495363576","0.2850485843497296"
"0","0.2499023104080803","0.2525003086481883","0.240767660709738","0.24904444731326206","0.2499023104080803","0.2481525799284351","0.2463423197725155","0.2589809077874313","0.2589809077874313","0.2372512456649552","0.2587609640686961","0.2403002267062477","0.240767660709738"
"0","0.2536769074495949","0.2543110371935066","0.2751590703086449","0.25870151054321183","0.27260949158985565","0.25439108469066435","0.24993728657542025","0.2545904174655874","0.2672814302566771","0.2734002095350046","0.28375440100462873","0.28375440100462873","0.28127386790326125"
"0","0.2894703147499452","0.2948516969181969","0.30483211991544296","0.29101077542681986","0.29073769488537643","0.2918014933719688","0.29073769488537643","0.2901266955090837","0.2898536149676403","0.2918014933719688","0.2823230921631077","0.2918681184946126","0.29264875058026524"
"0","0.26732161455199444","0.2716240421889603","0.2639306980400147","0.2633751794592568","0.2716240421889603","0.2633751794592568","0.2633751794592568","0.2772321141109508","0.2633751794592568","0.2721795607697183","0.2668580875516612","0.262599790077698","0.28153237421795874"
"0","0.25047742112630705","0.2550864265750654","0.25343888813499305","0.25421427751655185","0.2632928748959029","0.2499203567934437","0.268503017046138","0.2593954981032093","0.274294375312237","0.2789148303033742","0.2590727518222909","0.2700660264864253","0.2700660264864253"
"0","0.2582973624407321","0.2590727518222909","0.2745014858771587","0.28375440100462873","0.2781094823711905","0.2709884461211021","0.277003451094743","0.2705250209748163","0.2644357594113733","0.2560872045395509","0.2780206645261418","0.2641725251013233","0.260200578301906"
"0","0.2456033686091385","0.2544522968311537","0.2544522968311537","0.23571919209274395","0.2586813208621398","0.2544522968311537","0.2560023075255627","0.2411848897124601","0.2544522968311537","0.2499203567934437","0.24181901945637185","0.2648208395537217","0.26416502395441643"
"0","0.26038689868556625","0.2586493821646275","0.2493027525409071","0.2580148481301144","0.2316874402891617","0.24111313227571265","0.24111313227571265","0.24111313227571265","0.2403741811123357","0.2316874402891617","0.2316874402891617","0.24107142857142855","0.24908627670154296"
"0","0.25173451397960417","0.2509476631744359","0.2595560185056581","0.2525003086481883","0.25173451397960417","0.2633017758532771","0.2586813208621398","0.2579352049235581","0.2586813208621398","0.2586813208621398","0.26321324434618154","0.2586813208621398","0.2609874291070743"
"0","0.33270945018392944","0.3337876628747601","0.3490460949905696","0.34971579860884433","0.3490460949905696","0.3369698529671239","0.3488208515179171","0.3465781334924249","0.33001122539774325","0.3561123757698029","0.3305402647356295","0.3331181489755558","0.32501736517015345"
"0","0.26664730051276536","0.2493027525409071","0.2639593602847633","0.2585693346674698","0.2492231093343508","0.2498572390782625","0.2551983962160672","0.25384356432548805","0.2499203567934437","0.2536769074495949","0.2545408117845809","0.260200578301906","0.2724537768386078"
"0","0.24467312291127746","0.2382091000710855","0.25103013688769543","0.2313773440781445","0.2403002267062477","0.22340739006187355","0.2393284256287274","0.2475180458939219","0.2481525799284351","0.22953729848026766","0.2366747971805671","0.24537037037037035","0.22814196375511106"
"0","0.328491486374954","0.3385815795052759","0.3289840853374331","0.3334483667727529","0.3438516168378136","0.3370379997907623","0.2983027987525941","0.2882629074076822","0.29742066055831434","0.2896059619479832","0.2871404461399492","0.29631184249696685","0.29968160994172943"
"0","0.2537782769327541","0.24475402482149175","0.26876774939867176","0.2627011595608572","0.26876774939867176","0.2781094823711905","0.26876774939867176","0.26468401862858737","0.2781094823711905","0.2651114566508133","0.26664730051276536","0.26931364825821696","0.2610762469521229"
"0","0.2616450135385605","0.260200578301906","0.2544522968311537","0.2590727518222909","0.2597303362537772","0.2597303362537772","0.2597303362537772","0.2545011487569743","0.2718085750421654","0.2609874291070743","0.2717509102088066","0.2795724147348605","0.28052067063137265"
"0","0.2418103797348055","0.24107142857142855","0.2324263914525387","0.2403741811123357","0.25","0.24467312291127746","0.24651050492421445","0.2447668053337661","0.25985223014305137","0.26752192813739223","0.24111313227571265","0.2456033686091385","0.2454625132620929"
"0","0.2954325058270355","0.3109970427795212","0.2868692396562605","0.2746678935423201","0.2724537768386078","0.2623447693834818","0.2720260400135293","0.2901832347722313","0.2813766594667109","0.2811046373928803","0.2863539084476845","0.2813766594667109","0.2863539084476845"
"1","0.24985417076973496","0.24570974926810435","0.25667231074341684","0.2262351223618177","0.2311773523532588","0.20220042180142947","0.1812059127662472","0.15747960389329962","0.2224437821742254","0.2241889413142308","0.22436080691114585","0.24595845598954616","0.2420447706211821"
"1","0.22405604096025808","0.2312231085147316","0.2308585600651427","0.128303275623706","0.17215502649379796","0.1092872316942737","0.12184835001622883","0.17514005854986225","0.1986664288910344","0.20519289913679276","0.21967971568883102","0.2454506219051088","0.23431460441141755"
"1","0.2050733518455088","0.2386130398791776","0.19219016685320656","0.207601133285254","0.14228234190428565","0.19145406923239505","0.17850804568409012","0.15602084805781766","0.2274290310150089","0.2312708926475325","0.2479014890062564","0.2630017694746203","0.254858298808182"
"1","0.2853438785663459","0.28131454809037715","0.2576374367163088","0.19104278182024695","0.1415530623810685","0.12740159041500154","0.19190300908063948","0.1976057850832577","0.1869157164864765","0.24014207723615985","0.220434199158478","0.2675689819806236","0.2313267825646073"
"1","0.17542287368026455","0.18024672950184026","0.15987360124457362","0.10466117227272363","0.11821958069107955","0.1089285556548889","0.16211668572714344","0.1534483128792379","0.17958228593986822","0.15948862042553807","0.17263196585187618","0.1950346787876867","0.2278690180940531"
"1","0.1929452440785392","0.20152058575000195","0.1983283586520337","0.164829012587893","0.10520337757854913","0.04432047134168823","0.060505941994192215","0.10612973159547437","0.15045295139510034","0.18191234411806767","0.19568735529751854","0.17732335463633925","0.1945573948562425"
"1","0.2569201876923731","0.2389019459255427","0.1731680213994558","0.16044418527110788","0.1713912839052205","0.1645295207806964","0.13017984899474108","0.17276917732160207","0.16981047735892246","0.15758272855402533","0.14711746065434214","0.19307718224923465","0.17264624392330746"
"1","0.26155429308956873","0.2649622716852926","0.25700144525953306","0.2066278473025034","0.12595125885595704","0.11318470299031007","0.14500114310305207","0.17440323054358714","0.19150374871273693","0.16739790500842044","0.16436858767229345","0.21331584862577446","0.1842958946899302"
"1","0.2307774241071233","0.21524430943018105","0.1472853973744213","0.14808765546065009","0.13008925823731585","0.16178012943853298","0.2204584885299052","0.2382210020059563","0.23634536515175164","0.2394696435178873","0.242622897908242","0.2426067616960621","0.2442514462991812"
"1","0.2016812194332752","0.2302381660897131","0.17296300013531932","0.1460765372527169","0.12263361577592365","0.10375598384906437","0.14354164356803173","0.17975461159237036","0.19029458071079824","0.21519496336963706","0.22700803076678575","0.2334323488689475","0.22499529077045816"
"1","0.2458583828988539","0.2367082069195899","0.09166040208716406","0.08546579952475873","0.12674640847263532","0.13662187140009513","0.19627759723130886","0.21098010919957247","0.2270756786990637","0.220434199158478","0.2580697361957569","0.2650280901214487","0.23874065249392035"
"1","0.2315467769890323","0.2319178892385841","0.1721862581937928","0.14321208110855205","0.1252863886178524","0.08188431980705918","0.11660831084590227","0.17030930377665687","0.17170035888263188","0.20625111944556526","0.21357560363692832","0.1760522366175208","0.1831689974740284"
"1","0.24945126053164896","0.253457763140977","0.2575340121945171","0.2602764261819024","0.136591034028943","0.15362156747150252","0.11432296227747185","0.13137222785342556","0.15488308008345852","0.1871013465568688","0.16930252205715762","0.17733969847819636","0.20454094319337573"
"1","0.16372048369420136","0.2198285101263855","0.2311092496142913","0.14350985873625505","0.14571688920156114","0.2332230882796564","0.18204039260198976","0.28581911680873096","0.2500435211830143","0.2437926349821912","0.232699926527726","0.2397834929979609","0.25811226771223666"
"1","0.204439298998941","0.17900176889399785","0.1621530088809887","0.09163598584670196","0.0868167233836439","0.12565271060458402","0.12280539241024377","0.15863169780044742","0.14935432923146813","0.15822430098590645","0.15950224090995746","0.17171835057276666","0.16236467120198067"
"1","0.24145382025566536","0.2447199916770048","0.19212537693889933","0.2004675250095698","0.22041715043754892","0.19728309634479874","0.15704308604922254","0.22652745700251525","0.2318686791571499","0.2230427588212316","0.2431840907417416","0.228104830633476","0.22738191106355976"
"1","0.2246406191740004","0.2365054836698721","0.23908065124667016","0.15699103226740727","0.14524400214539845","0.2192077985441423","0.16854912393533386","0.18568442735109586","0.2319895544769097","0.22673513124657724","0.2469813118218289","0.2554811175103304","0.2650856262046121"
"1","0.21954645396745304","0.254685094335526","0.2521236305457523","0.21299473445959569","0.15264746739842303","0.19565625209147314","0.1564996077382066","0.15362222348975418","0.1466148045077431","0.18229504910468053","0.17574068678841254","0.17444030266046365","0.14751863246369662"
"1","0.2657634902853677","0.2792246544129159","0.18745066360662335","0.21660535095997704","0.13897683451360215","0.14961649024940216","0.15491028495655285","0.14142638979149885","0.17619700927133186","0.20391693529247398","0.2400575808470264","0.2451240520263512","0.24357691910147186"
"1","0.2616309399229822","0.2628613262877617","0.2821312358504656","0.23922290008388056","0.23162396179105374","0.19416486230108504","0.18353846555654008","0.2273700038679967","0.2699571253258001","0.27042320883799803","0.2541929227253994","0.2539651760438322","0.3050032219402664"
"1","0.2510456941134177","0.23815805678725374","0.2333585958783448","0.2107126051873726","0.2045106427836097","0.15435489876087466","0.1410478275301149","0.15162805128219498","0.15877913817292266","0.1917072917928999","0.19741502773280573","0.2194588142545608","0.23025592957592436"
"1","0.2447816520853491","0.2498179784813767","0.2581871801630098","0.2650998874789395","0.23429917680911705","0.18996297135164472","0.1937632537402783","0.23081469223810724","0.24153398500413026","0.24988542856312115","0.27252620184877874","0.2489218785923904","0.2458901346084424"
"1","0.3006036733812072","0.24631272328338016","0.2397275701038097","0.19494418601680735","0.2217377572019974","0.20540630014835626","0.17179563763866768","0.21936023055444434","0.23184270118763306","0.24147375221417955","0.2636656821469478","0.2789916259003976","0.2564316883756864"
"1","0.2712111918393","0.2663823491352624","0.233053286674592","0.2997811901059202","0.14285456209440245","0.1972821479766609","0.20222214851897746","0.2219071900339964","0.21964573469012647","0.24640783743744585","0.2580100672513764","0.2614096933770318","0.27340917084334593"
"1","0.2415150852144336","0.25399221686407425","0.2228949272300112","0.19737134292631486","0.2054549663619305","0.17924259374399915","0.20961118958028732","0.23596532329717085","0.19652840617965545","0.23969244407623894","0.256980305371703","0.2262938273028152","0.2190756272809687"
"1","0.2462163561895052","0.2435331854016064","0.19537027745325053","0.17638391397324993","0.1981567886101161","0.18419260206768026","0.15872110026826122","0.1886728344759333","0.23555804532126154","0.22247763501025572","0.2229565403799181","0.22562746714764495","0.2260491606263049"
"1","0.19939852826939006","0.20535756847694608","0.18081275478244985","0.14463313617156098","0.11921616601898123","0.12564054294902027","0.19509490355358208","0.13598659355494758","0.13836296847777454","0.16370529793192307","0.16671042328472868","0.19632097543424204","0.1884952264287698"
"1","0.17530515462730156","0.19039152225474745","0.15683868345374552","0.134286752981185","0.11443355217960148","0.12493668193108652","0.15324769333466895","0.19868178269110826","0.2361011959750942","0.2454858168235942","0.2075604713743657","0.2308463739153297","0.22474396499386295"
"1","0.2166654038765173","0.21916454979366995","0.21186446912556894","0.18761008397855092","0.16285672129106704","0.15109704806663687","0.14405292087916555","0.23363834498917066","0.2429575748279119","0.2593245533707771","0.2890926020894372","0.289332141655947","0.3131566556311584"
"1","0.3056043010745204","0.2777203986327126","0.11177395321889344","0.13772401592743486","0.17105803887557333","0.08448971286610964","0.10975300904075012","0.20072197642980616","0.250623209230447","0.25509533460468464","0.2991842580075118","0.2688077725835601","0.2986478720837548"
"1","0.1622474620453162","0.18036420410439813","0.13382456510817892","0.09642541248913007","0.2506055362516785","0.05796068902901259","0.10654942505960158","0.13169204374443802","0.12986204267262982","0.07896211400695796","0.0928629710457925","0.09807680258910813","0.08722657429442242"
"1","0.11418837525575125","0.12592322699824576","0.04404635122523759","0.11008110944740293","0.10423888883508513","0.09675595996534313","0.14753104115268245","0.12928116848598625","0.14282823985990872","0.16427804181598768","0.14792378323008415","0.15530802795105098","0.15522853040692852"
"1","0.1422283228315666","0.1284246049458423","0.11453701682504658","0.10827744124983336","0.09657066525709593","0.1367198856824512","0.1406203692159468","0.1593999455100399","0.20174925674327032","0.17543683984710065","0.23052233796236554","0.19997833754985173","0.23351541112169344"
"1","0.2288882070251349","0.22933029178695766","0.22610881802825386","0.16018183784397774","0.1062335665707438","0.10240589332853696","0.09202413475010897","0.17052058097439865","0.11026881265581692","0.12554912834886556","0.17477488786535547","0.20002728272372935","0.18092407301930716"
"1","0.2563064328597225","0.2659433486203906","0.21443559040003046","0.145052726372359","0.1879733511530437","0.12834470871901832","0.20147685529149434","0.2297150052136015","0.2351982297828784","0.2570893371685445","0.23266113742801114","0.2688636307164212","0.26215514387878913"
"1","0.2092065338420474","0.2040548059412831","0.17252321517449148","0.1334628958401828","0.1398901649646569","0.19096158019378093","0.09834339898157547","0.1406059268071117","0.13154570253603598","0.1426678269951493","0.15186353499925412","0.20759297065418494","0.19754251004939616"
"1","0.2277469759170365","0.2349946598521355","0.22980745014561846","0.2033354559597778","0.1663163914411444","0.1847573489095486","0.15309525375300334","0.1407588300666748","0.18339914707277846","0.20286519603305675","0.22278871901808384","0.22439101441263046","0.2254975630842129"
"1","0.2786341467665368","0.2812991059139942","0.23990302469037256","0.2051451511172048","0.16497068529126352","0.11777341614480938","0.12941668046274815","0.11127598688576584","0.15655162455186486","0.15616215110191636","0.1696324691016482","0.1449397875462476","0.17373559129218302"
"1","0.2968468804723391","0.2938448699782086","0.2892207584861336","0.21103399886026086","0.2354793766144657","0.21141622394785356","0.24665071416619114","0.2578881879514212","0.2418643342435294","0.27657364526051664","0.2703608862351402","0.23432538711286124","0.24603677608182445"
"1","0.2705738232637973","0.2653085981963837","0.2023290391102663","0.1545304226426998","0.15092189783689602","0.1311318038523138","0.16184923480409638","0.18480592637593268","0.19012067503537305","0.20251056277426308","0.24847169004435565","0.24420965866617414","0.2494509928674264"
"0","0.22436080691114585","0.24595845598954616","0.2420447706211821","0.2429700849647465","0.24977616827729865","0.2416968518310039","0.2345069441603844","0.24378132773108346","0.2426358601109443","0.2573622968101805","0.2677021971846378","0.2688022838297486","0.26391652586050895"
"0","0.22922632614471275","0.22381644011488894","0.2506199184803033","0.20803080186409145","0.22720081849244","0.23755557562408855","0.21928529141020453","0.21007809254764934","0.23499619128501306","0.20606115920673698","0.23445604069074294","0.21166520606701825","0.2197737846416372"
"0","0.2264781269782553","0.1994958288845297","0.20975830135771312","0.218014876711244","0.246041603783906","0.21873063044743915","0.2304892458518457","0.2459866151549081","0.23911410585920675","0.23049309491270245","0.25014744174050524","0.25834504468742303","0.2371132428510076"
"0","0.2462063559712292","0.2548342170069414","0.2506977572971735","0.23071809932046686","0.22138895296433872","0.23390456505971136","0.2312708926475325","0.22381644011488894","0.230802670148068","0.2616480082845485","0.2340378147185745","0.230802670148068","0.23535961733859975"
"0","0.27030442544042044","0.2563567156627629","0.257498682969954","0.2651984426870159","0.2615778849836637","0.2663471534879044","0.28375190489401897","0.2766504045701884","0.2770941580109117","0.2464139934647243","0.2348234358913623","0.21958945675038688","0.18010832137123778"
"0","0.2421597467525588","0.23072924347332735","0.2086745613000303","0.2383130125977863","0.2352580006650548","0.2384247326046718","0.238712540513973","0.2539788498421281","0.2648365696323073","0.2342743861521168","0.2534934083872852","0.23877582213694304","0.2462502586560085"
"0","0.26475729519378777","0.2579191896191025","0.256688955374583","0.25233042651485305","0.27767559372185235","0.2534041652597344","0.25718829084306444","0.2389212162641893","0.229388155650308","0.24679618297876796","0.228175189078203","0.2435380037519274","0.23793710916499014"
"0","0.15594158360695964","0.15303724786543074","0.16221164042025502","0.1649509335142992","0.16987468860930233","0.15249632109023087","0.1565515630356909","0.14296411340786325","0.1243454623021912","0.1496929253775006","0.14284591057925514","0.1486446052319862","0.14400874474425684"
"0","0.1694662493896708","0.19663196174635866","0.21223937002201956","0.16961589980576694","0.1882486695529084","0.17292075636940238","0.1296013636098765","0.16853319116769905","0.16692657628133573","0.17463699466649166","0.15509211211336654","0.17283067274192734","0.1422798906374209"
